num_vacantes,especialidad,jornada,colegio,file,fecha
1,GRADO ED- PRIMARIA,PARCIAL,LA MILAGROSA,200722_vacantes_cc_1.pdf,20 de julio de 2022
1,GRADO EN ADMÓN. Y DIRECCIÓN DE EMPRESAS O ECONÓMICAS,PARCIAL,PUREZA DE MARÍA -LOS REALEJOS,200722_vacantes_cc_2.pdf,20 de julio de 2022
1,GRADO DE MAGISTERIO ED. ESPECIAL CON DECA,COMPLETA,PUREZA DE MARÍA -LOS REALEJOS,200722_vacantes_cc_2.pdf,20 de julio de 2022
1,GRADO DE MAGISTERIO ED. ESPECIAL CON DECA,PARCIAL,PUREZA DE MARÍA -LOS REALEJOS,200722_vacantes_cc_2.pdf,20 de julio de 2022
1,GRADUADO/A MATEMÁTICAS,PARCIAL,RAMIRO DE MAEZTU,200722_vacantes_cc_3.pdf,20 de julio de 2022
1,GRADUADO/A LENGUA Y LITERATURA,PARCIAL,RAMIRO DE MAEZTU,200722_vacantes_cc_3.pdf,20 de julio de 2022
1,GRADUADO/A HISTORIA DE LA MÚSICA - MAESTRO/A PRIMARIA,PARCIAL,NUESTRA SEÑORA DEL PILAR - GUANARTEME,200921_vacantes_cc_1.pdf,20 de septiembre de 2021
1,PROFESOR SECUNDARIA RELIGIÓN - DEI O DECA,PARCIAL,SAN IGNACIO DE LOYOLA,201021_vacantes_cc_1.pdf,20 de octubre de 2021
1,MAESTRO/A EDUCACIÓN INFANTIL,COMPLETA,LA SALLE - ARUCAS,201221_vacantes_cc_1.pdf,20 de diciembre de 2021
1,LDO/A O GRADO FILOSOFÍA Y LETRAS- HUMANIDADES- CAP O M EN  LA PALMA,COMPLETA,CAEPA RADIO ECCA,201221_vacantes_cc_2.pdf,20 de diciembre de 2021
1,MAESTRO/A DE ED. PRIMARIA,PARCIAL,ECHEYDE I,201221_vacantes_cc_3.pdf,20 de diciembre de 2021
1,MAESTRO/A EDUCACIÓN ESPECIAL,COMPLETA,ACAYMO-LA CANDELARIA,2022_vacantes_cc_1.pdf,29 de junio de 2022
1,GRADUADO/A MAGISTERIO,COMPLETA,ACAYMO-LA CANDELARIA,2022_vacantes_cc_1.pdf,29 de junio de 2022
2,GRADUADO/A MAGISTERIO,PARCIAL,ACAYMO-LA CANDELARIA,2022_vacantes_cc_1.pdf,29 de junio de 2022
1,SECUNDARIA: MÚSICA,PARCIAL,ACAYMO-LA CANDELARIA,2022_vacantes_cc_1.pdf,29 de junio de 2022
1,SECUNDARIA: LENGUA Y LITERATURA,PARCIAL,ACAYMO-LA CANDELARIA,2022_vacantes_cc_1.pdf,29 de junio de 2022
1,MAESTRO/A CON MENCIÓN EN MÚSICA,PARCIAL,MAINLOP,210122_vacantes_cc_1.pdf,21 de enero de 2022
1,PROFESOR/A DE PRIMARIA CON INGLÉS,COMPLETA,LUTHER KING SUR,210122_vacantes_cc_2.pdf,21 de enero de 2022
1,LENGUA CASTELLANA Y LITERATURA-ESO,PARCIAL,COLEGIO SANTA TERESA DE JESÚS,210122_vacantes_cc_3.pdf,21 de enero de 2022
1,LICENCIADO/A PSICOLOGÍA CAP,PARCIAL,VIRGEN DEL MAR,210122_vacnates_cc_4.pdf,21 de enero de 2022
1,MAESTRO/A ESP. LENGUA EXTRANJ. FRANCÉS CON B-2,PARCIAL,MAINLOP,210222_vacantes_cc_1.pdf,21 de febrero de 2022
1,GRADO ESTUDIOS INGLESES/TRADUCCIÓN E INTERPRETACIÓN,PARCIAL,ACAYMO LA CANDELARIA,21042022_vacantes_cc_1.pdf,21 de abril de 2022
1,INGENIERO TÉCNICO INFORMÁTICA + MÁSTER PROFESORADO,PARCIAL,SOPEÑA LAS PALMAS (OSCUS),210722_vacantes_cc_1.pdf,21 de julio de 2022
2,LICENCIATURA ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS + MPARCIAL,PARCIAL,SOPEÑA LAS PALMAS (OSCUS),210722_vacantes_cc_1.pdf,21 de julio de 2022
2,LICENCIATURA BIOLOGÍA + MÁSTER PROFESORADO,PARCIAL,SOPEÑA LAS PALMAS (OSCUS),210722_vacantes_cc_1.pdf,21 de julio de 2022
1,MAESTRO/A EDUCACIÓN PRIMARIA - ESP EDUCACIÓN FÍSICA,PARCIAL,SAN IGNACIO DE LOYOLA,210722_vacantes_cc_2.pdf,21 de julio de 2022
1,MAESTRO/A ED. INFANTIL,COMPLETA,LUTHER KING SUR,210921_vacantes_cc_1.pdf,21 de septiembre de 2021
1,PROFESOR/A DE EDUCACIÓN PRIMARIA,PARCIAL,CPEIPS SANTO DOMINGO SAVIO,210921_vacantes_cc_3.pdf,21 de septiembre de 2021
1,MAESTRO/A PRIMARIA,PARCIAL,NURYANA,211021_vacantes_cc_1.pdf,20 de octubre de 2021
1,GRADO PRIMARIA/ATENCIÓN DIVERSIDAD/PSICOPE.-INGLÉS B2,PARCIAL,COLEGIO MARÍA AUXILIADORA,211021_vacantes_cc_2.pdf,21 de octubre de 2021
1,LICENCIADO/A EN FRANCÉS Y LATÍN,COMPLETA,STA. ROSA DE LIMA -DOMINICAS,220222_vacantes_cc_1.pdf,22 de febrero de 2022
1,MAESTRO/A ED. PRIMARIA,COMPLETA,CHAMBERÍ,220322_vacantes_cc_1.pdf,22 de marzo de 2022
1,PROFESOR/A DE MATEMÁTICAS Y TECNOLOGÍA,PARCIAL,PUREZA DE MARÍA- LOS REALEJOS,22042022_vacantes_cc_1.pdf,22 de abril de 2022
1,PROFESOR/A DE FÍSICA Y QUÍMICA,,PUREZA DE MARÍA- LOS REALEJOS,22042022_vacantes_cc_1.pdf,22 de abril de 2022
1,SECUNDARIA-CIENCIAS Y TECNOLOGÍA,COMPLETA,COLEGIO SAN JOSÉ FESD,220722_vacantes_cc_1.pdf,22 de julio de 2022
1,SECUNDARIA-SOCIALES,PARCIAL,COLEGIO SAN JOSÉ FESD,220722_vacantes_cc_1.pdf,22 de julio de 2022
1,INFANTIL-INGLÉS,PARCIAL,COLEGIO SAN JOSÉ FESD,220722_vacantes_cc_1.pdf,22 de julio de 2022
1,PRIMARIA-INGLÉS,PARCIAL,COLEGIO SAN JOSÉ FESD,220722_vacantes_cc_1.pdf,22 de julio de 2022
1,SECUNDARIA-RELIGIÓN,PARCIAL,COLEGIO SAN JOSÉ FESD,220722_vacantes_cc_1.pdf,22 de julio de 2022
1,GRADO EN ESTUDIOS INGLESES Y NIVEL C-2 DE INGLÉS Y C1 DE A,PARCIAL,PUREZA DE MARÍA- LOS REALEJOS,220722_vacantes_cc_2.pdf,22 de julio de 2022
1,MAESTRO/A DE PRIMARIA INGLÉS B2,COMPLETA,RAMIRO DE MAEZTU,220722_vacantes_cc_3.pdf,22 de julio de 2022
1,MAESTRO/A DE PRIMARIA INGLÉS B2,PARCIAL,RAMIRO DE MAEZTU,220722_vacantes_cc_3.pdf,22 de julio de 2022
1,MAESTRO/A ED. PRIMARIA -INGLÉS C1-DECA- CONOCIMIENTOS DPARCIAL,PARCIAL,PUREZA DE MARÍA- LOS REALEJOS,220921_vacante_cc_1.pdf,22 de septiembre de 2021
1,LICENCIATURA MATEMÁTICAS O CIENCIAS SECUNDARIA-MÁSTER,COMPLETA,NUESTRA SEÑORA DE LAS NIEVES,221021_vacantes_cc_1.pdf,22 de octubre de 2021
1,LICENCIATURA GEOGRAFÍA E HISTORIA SECUNDARIA - MÁSTER P,COMPLETA,NUESTRA SEÑORA DE LAS NIEVES,221021_vacantes_cc_1.pdf,22 de octubre de 2021
1,MAESTRO/A PRIMARIA-ESPECIALIDAD FRANCÉS,COMPLETA,CISNEROS ALTER,221121_vacantes_cc_1.pdf,22 de noviembre de 2021
1,MAESTRO/A ED- INFANTIL,PARCIAL,ECHEYDE II,221121_vacantes_cc_2.pdf,22 de noviembre de 2021
1,LICENCIATURA/GRADO FILOLOGÍA HISPÁNICA,COMPLETA,CHAMBERI,221121_vacantes_cc_3.pdf,22 de noviembre de 2021
1,LICENCIATURA O GRADO DE CIENCIAS SOCIALES,PARCIAL,ECHEYDE III,230222_vacantes_cc_1.pdf,23 de febrero de 2022
1,PEDAGOGÍA TERAPÉUTICA,COMPLETA,COLEGIO SAUCILLO,230921_vacantes_cc_2.pdf,23 de septiembre de 2021
1,EDUCACIÓN PRIMARIA,PARCIAL,COLEGIO SAUCILLO,231221_vacantes_cc_1.pdf,22 de diciembre de 2021
1,"LICENCIADO/A ESPECIALISTA EN EL ÁMBITO DE CIENCIAS(FÍSICA,",PARCIAL,DECROLY,240122_vacantes_cc_1.pdf,24 de enero de 2022
1,PROFESORA PRIMARIA CON FRANCÉS,COMPLETA,CPEIPS SAN VICENTE DE PAÚL,240122_vacantes_cc_2.pdf,24 de enero de 2022
1,MAESTRO/A EDUCACIÓN PRIMARIA CON DOMINIO DE INGLÉS,COMPLETA,VIRGEN DEL MAR,240122_vacantes_cc_3.pdf,21 de enero de 2022
1,PROFESOR/A FRANCÉS ESO,PARCIAL,CPEIPS SANTA MARÍA MICAELA,24052022_vacantes_cc_1.pdf,24 de mayo de 2022
1,"LICENCIADO/A GEOGRAFIA E HISTORIA, MÁSTER DEL PROFESORAPARCIAL",PARCIAL,MARPE ALTAVISTA,240921_vacantes_cc_1.pdf,24 de septiembre de 2021
1,PROFESOR/A EDUCACIÓN PRIMARIA,COMPLETA,CPEIPS SAN RAFAEL,240921_vacantes_cc_2.pdf,24 de septiembre de 2021
1,MAESTRO/A EDUCACIÓN INFANTIL,PARCIAL,FINCA EL MORAL,240921_vacantes_cc_3.pdf,24 de septiembre de 2021
1,MAESTRO/A PRIMARIA/MÚSICA /DECA,COMPLETA,ADONAI,240921_vacantes_cc_4.pdf,24 de septiembre de 2021
1,GRADO ED. PRIMARIA MENCIÓN INGLÉS,COMPLETA,LA MILAGROSA,241121_vacantes_cc_1.pdf,24 de noviembre de 2021
1,PROFESOR/A ED. SECUNDARIA(FÍSICA Y QUÍMICA) CON CAP O MÁPARCIAL,PARCIAL,RODRIGUEZ CAMPOS,241121_vacantes_cc_2.pdf,24 de noviembre de 2021
1,PROFESOR/A EDUCACIÓN INFANTIL EESP. MÚSICA,PARCIAL,CHAMBERÍ,250122_vacantes_cc_1.pdf,25 de enero de 2022
1,MAESTRO/A PRIMARIA,PARCIAL,ECHEYDE I,250222_vacantes_cc_1.pdf,25 de febrero de 2022
1,LCDO/GRADO GEOGRAFÍA E HISTORIA - MÁSTER PROFESORADO,PARCIAL,LOS ÁNGELES,250322_vacantes_cc_1.pdf,25 de marzo de 2022
1,LICENCIADO/A EN BELLAS ARTES (PLÁSTICA) SECUNDARIA,PARCIAL,ISABEL LA CATÓLICA,25042022_vacantes_cc_1.pdf,25 de abril de 2022
1,MAESTRO/A ED. INFANTIL,COMPLETA,CHAMBERÍ,250722_vacantes_cc_1.pdf,25 de julio de 2022
1,MAESTRO/A ED. INFANTIL Y PRIMARIA INGLÉS B2/C1,COMPLETA,RODRÍGUEZ ALBERTO,250722_vacantes_cc_2.pdf,25 de julio de 2022
2,MAESTRO/A DE PRIMARIA INGLÉS B-2/C1,COMPLETA,RODRÍGUEZ ALBERTO,250722_vacantes_cc_2.pdf,25 de julio de 2022
1,GRADUADO/A ESTUDIOS INGLESES,PARCIAL,RAMIRO DE MAEZTU,250722_vacantes_cc_3.pdf,21 de julio de 2022
1,GRADUADO/A LENGUA Y LITERATURA,PARCIAL,RAMIRO DE MAEZTU,250722_vacantes_cc_3.pdf,21 de julio de 2022
1,MAESTRO/A PRIMARIA INGLÉS B-2 -PT (PEDAGOGÍA TERAPÉUTICACOMPLETA,COMPLETA,RAMIRO DE MAEZTU,250722_vacantes_cc_4.pdf,25 de julio de 2022
1,MAESTRO/A PRIMERIA INGLÉS B-2,COMPLETA,RAMIRO DE MAEZTU,250722_vacantes_cc_4.pdf,25 de julio de 2022
1,GRADO EN PRIMARIA,PARCIAL,NUESTRA SEÑORA DEL PILAR - GUANARTEME,251021_vacantes_cc_1.pdf,25 de octubre de 2021
1,MAESTRO/A ESPECIALIDAD LENGUA EXTRANJERA -INGLÉS,COMPLETA,HOGAR ESCUELA Mª AUXILIADORA,251021_vacantes_cc_2.pdf,25 de octubre de 2021
1,LCDO/ A- GRADO EN  GEOGRAFIA E HISTORIA,PARCIAL,LOS ÁNGELES,251021_vacantes_cc_3.pdf,25 de octubre de 2021
1,GRADO EN ED. PRIMARIA MENCIÓN ATENCIÓN A LA DIVESIDAD,COMPLETA,CREVO,260722_vacantes_cc_1.pdf,26 de julio de 2022
1,MAESTRO/A PRIMARIA INGLÉS B-2,PARCIAL,RAMIRO DE MAEZTU,260722_vacantes_cc_2.pdf,26 de julio de 2022
1,MAESTRO/A PRIMARIA INGLÉS B-2,COMPLETA,RAMIRO DE MAEZTU,260722_vacantes_cc_2.pdf,26 de julio de 2022
1,MAESTRO/A PRIMARIA INGLÉS B-2 -PT (PEDAGOGÍA TERAPÉUTICACOMPLETA,COMPLETA,RAMIRO DE MAEZTU,260722_vacantes_cc_3.pdf,25 de julio de 2022
1,MAESTRO/A PRIMERIA INGLÉS B-2,COMPLETA,RAMIRO DE MAEZTU,260722_vacantes_cc_3.pdf,25 de julio de 2022
1,MAESTRO/A ED. PRIMARIA CON B2 INGLÉS,PARCIAL,ECHEYDE I,261021_vacantes_cc_1.pdf,26 de octubre de 2021
1,GRADUADO/A EN BIOLOGÍA CON NIVEL DE INGLÉS C-1,COMPLETA,SANTO DOMINGO,261121_vacantes_cc_1.pdf,26 de noviembre de 2021
1,PROFESOR/A ESO GRADO FÍSICA Y QUÍMICA - MÁSTER PROFESORCOMPLETA,COMPLETA,NUESTRA SEÑORA DE LAS NIEVES,261121_vacantes_cc_2.pdf,26 de noviembre de 2021
1,MAESTRO/A EDUCACIÓN PRIMARIA/DOMINIO LENGUA INGLESA,COMPLETA,VIRGEN DEL MAR,270122_vacantes_cc_1.pdf,27 de enero de 2022
1,MAESTRO/A EDUCACIÓN INFANTIL/DOMINIO LENGUA INGLESA,COMPLETA,VIRGEN DEL MAR,270122_vacantes_cc_1.pdf,27 de enero de 2022
1,MAESTRO/A EDUCACIÓN ESPECIAL,COMPLETA,ESCUELITA DE ILUSIONES,270122_vacantes_cc_2.pdf,27 de enero de 2022
1,LICENCIADO/A ESPECIALIDAD FRANCÉS,PARCIAL,DECROLY,270422_vacantes_cc_1.pdf,27 de abril de 2022
1,LICENCIADO/A PEDAGOGÍA,COMPLETA,DECROLY,270422_vacantes_cc_1.pdf,27 de abril de 2022
1,MAESTRO/A DE ED. PRIMARIA,COMPLETA,LA SALLE LA LAGUNA,270722_vacantes_cc_1.pdf,27 de julio de 2022
1,MAESTRO/A ED. PRIMARIA CON PEDAGOGÍA TERAPÉUTICA,PARCIAL,LA SALLE LA LAGUNA,270722_vacantes_cc_1.pdf,27 de julio de 2022
1,GRADO/LICENCIATURA EN GEOGRAFÍA E HISTORIA,COMPLETA,LA SALLE LA LAGUNA,270722_vacantes_cc_1.pdf,27 de julio de 2022
1,PROFESOR/A DE MATEMÁTICAS,COMPLETA,LUTHER KING LA LAGUNA,270921_vacantes_cc_1.pdf,27 de septiembre de 2021
1,MAESTRO/A  INGLÉS- B2,PARCIAL,CHAMBERÍ,270921_vacantes_cc_2.pdf,27 de septiembre de 2021
1,LICENCIATURA O GRADO EN FILOLOGÍA,PARCIAL,CHAMBERÍ,270921_vacantes_cc_2.pdf,27 de septiembre de 2021
1,FILOLOGÍA HISPÁNICA - INGLESA - MÁSTER PROFESORADO,PARCIAL,SAGRADO CORAZÓN - PUERTO ROSARIO,270921_vacantes_cc_3.pdf,27 de septiembre de 2021
1,EDUCACIÓN SECUNDARIA (GEOGRAFÍA E HISTORIA),PARCIAL,CPEIPS LA SALLE ANTÚNEZ,270921_vacantes_cc_4.pdf,27 de septiembre de 2021
1,ADJUNTO TALLER AULA ENCLAVE TVA,PARCIAL,ECHEYDE III,270921_vacantes_cc_5.pdf,27 de septiembre de 2021
1,MAESTRO/A EDUCACIÓN ESPECIAL,PARCIAL,ECHEYDE III,270921_vacantes_cc_6.pdf,27 de septiembre de 2021
1,LICENCIADO/A EN LENGUA Y LITERATURA,PARCIAL,ISABEL LA CATÓLICA,270921_vacantes_cc_7.pdf,27 de septiembre de 2021
1,MAESTRA/O DE PRIMARIA ESP. P.T. Y NIVEL DE INGLÉS C-1,COMPLETA,PUREZA DE MARIA-LOS REALEJOS,28042022_vacantes_cc_1.pdf,28 de abril de 2022
1,PRIMARIA,PARCIAL,COLEGIO SANTA TERESA DE JESÚS,28062022_vaantes_cc_3.pdf,28 de junio de 2022
1,GRADO ED.PRIMARIA AT.DIVERSIDAD - B2 Y DECA,COMPLETA,NUESTRA SEÑORA DEL PILAR - GUANARTEME,28062022_vacantes_cc_1.pdf,28 de junio de 2022
1,GRADO ED.INFANTIL - B2 Y DECA,COMPLETA,NUESTRA SEÑORA DEL PILAR - GUANARTEME,28062022_vacantes_cc_1.pdf,28 de junio de 2022
1,GRADO ED.INFANTIL - B2 Y DECA,PARCIAL,NUESTRA SEÑORA DEL PILAR - GUANARTEME,28062022_vacantes_cc_1.pdf,28 de junio de 2022
1,GRADO ED.PRIMARIA ESP.FRANCÉS -B2 Y DECA,PARCIAL,NUESTRA SEÑORA DEL PILAR - GUANARTEME,28062022_vacantes_cc_1.pdf,28 de junio de 2022
1,GRADO ED. PRIMARIA ESP.INGLÉS - B2 Y DECA,PARCIAL,NUESTRA SEÑORA DEL PILAR - GUANARTEME,28062022_vacantes_cc_1.pdf,28 de junio de 2022
1,GRADO ED.PRIMARIA ESP. ED.FÍSICA - B2 Y DECA,PARCIAL,NUESTRA SEÑORA DEL PILAR - GUANARTEME,28062022_vacantes_cc_1.pdf,28 de junio de 2022
1,GRADO ED.PRIMARIA ESP. MÚSICA - B2 Y DECA,PARCIAL,NUESTRA SEÑORA DEL PILAR - GUANARTEME,28062022_vacantes_cc_1.pdf,28 de junio de 2022
1,GRADO ED. PRIMARIA AT.DIVERSIDAD - B2 Y DECA,PARCIAL,NUESTRA SEÑORA DEL PILAR - GUANARTEME,28062022_vacantes_cc_1.pdf,28 de junio de 2022
1,GRADO GEOGRAFÍA E HISTORIA - MÁSTER PROFESORADO,PARCIAL,NUESTRA SEÑORA DEL PILAR - GUANARTEME,28062022_vacantes_cc_1.pdf,28 de junio de 2022
1,GRADO LENGUAS MODERNAS (INGLÉS Y FRANCÉS)- MÁSTER PRO,PARCIAL,NUESTRA SEÑORA DEL PILAR - GUANARTEME,28062022_vacantes_cc_1.pdf,28 de junio de 2022
1,GRADO EN MÚSICA - MÁSTER PROFESORADO,PARCIAL,NUESTRA SEÑORA DEL PILAR - GUANARTEME,28062022_vacantes_cc_1.pdf,28 de junio de 2022
1,MAESTRO/A PRIMARIA,COMPLETA,ACAYMO-LA CANDELARIA,28062022_vacantes_cc_4.pdf,28 de junio de 2022
1,EDUCACIÓN INFANTIL,COMPLETA,CPEIPS JUAN RAMÓN JIMÉNEZ,280722_vacantes_cc_1.pdf,28 de julio de 2022
1,EDUCACIÓN PRIMARIA,COMPLETA,CPEIPS JUAN RAMÓN JIMÉNEZ,280722_vacantes_cc_1.pdf,28 de julio de 2022
1,MÚSICA PRIMARIA,PARCIAL,CPEIPS JUAN RAMÓN JIMÉNEZ,280722_vacantes_cc_1.pdf,28 de julio de 2022
1,INGLÉS SECUNDARIA,PARCIAL,CPEIPS JUAN RAMÓN JIMÉNEZ,280722_vacantes_cc_1.pdf,28 de julio de 2022
1,"EDUCACIÓN SECUNDARIA, HISTORI Y GEOGRAFÍA. CIENCIAS SOC",PARCIAL,LA SALLE SAN ILDEFONSO,280722_vacantes_cc_2_1.pdf,28 de julio de 2022
1,"EDUCACIÓN SECUNDARIA, LENGUA CASTELLANA Y LITERATURA",PARCIAL,LA SALLE SAN ILDEFONSO,280722_vacantes_cc_2_1.pdf,28 de julio de 2022
1,EDUCACIÓN PRIMARIA,PARCIAL,LA SALLE SAN ILDEFONSO,280722_vacantes_cc_2_1.pdf,28 de julio de 2022
1,EDUCACIÓN INFANTIL,PARCIAL,LA SALLE SAN ILDEFONSO,280722_vacantes_cc_2_1.pdf,28 de julio de 2022
1,MAESTRO/A EDUCACIÓN INFANTIL-INGLÉS B2,PARCIAL,SAN ISDRO SALESIANOS,280722_vacantes_cc_2.pdf,28 de junio de 2022
1,MAESTRO/A EDUCACIÓN ESPECIAL/AUDICIÓN Y LENGUAJE,PARCIAL,SAN ISDRO SALESIANOS,280722_vacantes_cc_2.pdf,28 de junio de 2022
1,MAESTRO/A INGLÉS,PARCIAL,SAN ISDRO SALESIANOS,280722_vacantes_cc_2.pdf,28 de junio de 2022
1,"INGENIERO/A,ARQUITECTO/A,LCDO/A CC EXPERIMENTALES Y DE LA SALUD/INGLÉS B2-C1",COMPLETA,SAN ISDRO SALESIANOS,280722_vacantes_cc_2.pdf,28 de junio de 2022
2,MAESTRO/A ED. INFANTIL DOMINIO LENGUA INGLESA,COMPLETA,VIRGEN DEL MAR,280722_vacantes_cc_3.pdf,28 de julio de 2022
1,MAESTRO/A ED. PRIMARIA ESP. EDUCACIÓN MUSICAL,PARCIAL,VIRGEN DEL MAR,280722_vacantes_cc_3.pdf,28 de julio de 2022
2,MAESTRO/A ED. PRIMARIA ESP. ED. FÍSICA CON DOMINIO DE LA L,COMPLETA,VIRGEN DEL MAR,280722_vacantes_cc_3.pdf,28 de julio de 2022
1,GRADUADO/A EN FILOLOGÍA INGLESA,PARCIAL,VIRGEN DEL MAR,280722_vacantes_cc_3.pdf,28 de julio de 2022
1,GRADUADO/A EN FÍSICA Y QUÍMICA CON DOMINIO DE LENGUA I,PARCIAL,VIRGEN DEL MAR,280722_vacantes_cc_3.pdf,28 de julio de 2022
1,GRADUADO/A EN MATEMÁTICAS CON DOMINIO DE LA LENGUA,PARCIAL,VIRGEN DEL MAR,280722_vacantes_cc_3.pdf,28 de julio de 2022
1,GRADUADO/A  EN BIOLOGÍA CON DOMINIO DE LA LENGUA INGL,PARCIAL,VIRGEN DEL MAR,280722_vacantes_cc_3.pdf,28 de julio de 2022
1,GRADUADO/A EN ED. FÍSICA CON DOMINIO DE LA LENGUA INGL,PARCIAL,VIRGEN DEL MAR,280722_vacantes_cc_3.pdf,28 de julio de 2022
1,GRADO EN PRIMARIA - INGLÉS B1,COMPLETA,CAEPA RADIO ECCA,281021_vacantes_cc_1.pdf,28 de octubre de 2021
1,MAESTRO/A DE INGLÉS CON EL CORRESPONDIENTE B-2,COMPLETA,MAINLOP,281021_vacantes_cc_2.pdf,28 de octubre de 2021
1,DIBUJO ESO,PARCIAL,COLEGIO SANTA TERESA DE JESÚS,281021_vacantes_cc_3.pdf,28 de octubre de 2021
1,LICENCIADO/A  INGLÉS- B-2 (CTO. EVENTUAL__),PARCIAL,ISABEL LA CATÓLICA,281021_vacantes_cc_5.pdf,28 de octubre de 2021
1,MAESTRO/A ED.ESPECIAL O AUDICIÓN Y LENGUAJE O MENCIÓN,COMPLETA,CENTRO TIPCI,281221_vacantes_cc_1.pdf,28 de diciembre de 2021
2,GRADO ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS,PARCIAL,COLEGIO SALESIANAS SAN JUAN BOSCO (LAS PALMAS DE G.C.),290722_vacantes_cc_1.pdf,29 de julio de 2022
1,"GRADO EDUCACIÓN PRIMARIA, MENCIÓN INGLÉS, C1",COMPLETA,COLEGIO SALESIANAS SAN JUAN BOSCO (LAS PALMAS DE G.C.),290722_vacantes_cc_1.pdf,29 de julio de 2022
1,"GRADO EDUCACIÓN PRIMARIA MENCIÓN INGLÉS (B2-C1, DECA)",PARCIAL,COLEGIO NUESTRA SEÑORA DEL PILAR,290722_vacantes_cc_2.pdf,29 de julio de 2022
1,MAESTRO/A ED. INFANTIL,COMPLETA,CERVANTES,290921_vacantes_cc_1.pdf,29 de septiembre de 2021
1,"MAESTRO/A PRIMARIA CON INGLÉS, MÚSICA Y DECA",COMPLETA,ADONAI,291021_vacantes_cc_1.pdf,27 de octubre de 2021
1,MAESTRA/APOYO NEAE PEDAGOGÍA TERAPÉUTICA,COMPLETA,ACAYMO-LA CANDELARIA,291121_vacantes_cc_1.pdf,29 de noviembre de 2021
1,GRADO MAESTRO/A EDUCACIÓN PRIMARIA,COMPLETA,ACAYMO-LA CANDELARIA,291121_vacantes_cc_1.pdf,29 de noviembre de 2021
1,GRADO MAESTRO/A EDUCACIÓN PRIMARIA,PARCIAL,ACAYMO-LA CANDELARIA,291121_vacantes_cc_1.pdf,29 de noviembre de 2021
1,"PROFESOR/A BIOLOGÍA, MATEMÁTICAS, FÍSICA Y/O QUÍMICA",COMPLETA,CPEIPS SAN ANTONIO MARÍA CLARET,291221_vacantes_cc_1.pdf,29 de diciembre de 2021
1,LICENCIATURA/GRADO EN CIENCIAS DE LA ACTIVIDAD FÍSICA Y DPARCIAL,PARCIAL,MAINLOP,300322_vacantes_cc_1.pdf,30 de marzo de 2022
1,LCDO/A TRADUCTORES E INTÉRPRETES INGLÉS Ó FILOLOGÍA ING,PARCIAL,NUESTRA SEÑORA DE LAS NIEVES,300921_vacantes_cc_1.pdf,30 de septiembre de 2021
2,GRADO EDUCACIÓN PRIMARIA NIVEL B2 O C1,COMPLETA,NUESTRA SEÑORA DE LAS NIEVES,300921_vacantes_cc_2.pdf,30 de septiembre de 2021
1,MAESTRO/A PRIMARIA DE MÚSICA/DECA,COMPLETA,ADONAI,301121_vacantes_cc_1.pdf,30 de noviembre de 2021
1,GRADUADO/A FILOLOGÍA INGLESA O FRANCESA,PARCIAL,ADONAI,301121_vacantes_cc_1.pdf,30 de noviembre de 2021
